id,target
b15ccb58ae,0
1f17e402ee,1
84ca513bcf,0
6de594ccb8,1
6a84c6a527,0
cb0fff1ed2,0
7e1905fea3,0
2486e10a88,1
8665061423,0
e9f620a6e6,1
53be9b1e0e,1
634f94e4d9,0
ae55fdfee7,0
e254e915b7,1
c990550f4b,0
a86fbf3044,0
fe6f06e59a,0
0abc3e3cda,1
56c53a325e,1
d7b53d6b29,0
ea05cd6eba,1
c169a0375e,0
272ca02b84,1
154894d385,0
d6f78e5ebd,0
5ab48cdbaa,0
ef023a2bbf,0
a420f863d6,1
9fee8a31a5,1
d6fbb4df7a,1
bfa6a057df,0
547d71c6f6,1
3e84030950,1
00b36cd201,0
df812bfd66,1
b8ec5e56c9,0
75f6003d73,0
631cf453eb,0
0f7ffd81c2,0
7072039622,1
cea1dfbd61,1
c474efacd6,0
c20bb8eff3,1
d211afadf2,1
e2bafdb59c,0
97e916fed8,1
f7d7251e76,1
2e48d6ae7b,0
b005843a44,0
7a5dab007e,1
548ca0c1f9,0
0eda6d97fd,1
674e179877,0
4411c0080d,0
7dcec57468,0
b7d650babb,0
cc584c76fb,0
7a90a5b742,1
715f453aa1,0
b63e5945d6,0
869596eb9c,0
67beb7903c,0
87123538d0,1
ac87bd8f2e,1
6877b71100,0
12e4b867c0,0
a2e957d586,0
c12b48064b,0
6108308bb7,0
6dc58e7dd8,1
ba370d5304,0
9785dd0ecf,1
ad560eff7b,0
7e7c0af4fc,1
e774524e1b,0
d1827dc5e1,1
18d2c79b3c,0
b0534a5c19,0
046d1e23e4,0
bac4ca3b55,1
bbf0e11e5d,1
6c6ff49072,0
486699510b,1
b531600738,1
432b437992,0
8ad07baeb7,0
fc54ec82a4,0
5ddb231821,1
84a8a445d4,0
8ab6683262,1
0d3b70b368,1
8d88c9c558,1
5bfe6ef59d,0
90eea65c17,0
c8747594a4,1
3457a9bfc2,0
7a2be99c98,1
7c465fbc37,0
a41f4636ef,1
1ca1c8b99e,0
263dcc7ab6,1
0f1f8e0126,0
bfbf6260a8,1
2af12a9331,1
7338687142,0
6aa9d09955,0
7a2fbd02a1,1
6edb09d8a3,0
4b998cb8a0,1
b9614e2d92,1
806542c9b1,1
e060e02f03,1
12669b3bb4,0
38ba29231a,1
17c971e418,1
70c5776162,1
543f20b621,0
3b070b8ea3,1
8ca33aa75d,0
e7614e10ca,1
c9002d2432,0
a75d42e1f6,0
ff67e58267,1
9f6db12be8,1
4029af6e43,0
d75cd35fb2,1
f86ca1699f,1
92c65cd30b,0
9fa1d4f964,0
5be59b5a93,1
544bb93e46,0
2b21883e25,1
5ac018cdad,0
9f1b8a02a0,0
e25bd5491f,1
c7e91d09e1,1
1ff40f1e5c,1
c76219f812,0
db02a8db85,0
25775b0554,0
26cf33edc0,1
f061ba38af,1
6dd6499d97,0
cbb6f9fabe,0
397e7628df,1
3a09f23381,0
37b305d2aa,0
98f9411ab0,1
955e22bfac,1
e24e43e65f,0
5c8883fa52,0
f2716f59b4,0
66851538c4,0
a3ffde9b55,1
de6ef95330,0
dc0bc947b9,0
1911561ad7,1
dc8ae8aa8a,0
4e0a85f7f7,0
e6ae8a3481,1
f0669e9a3b,0
fee0ac1424,0
9ebe94a0e6,1
bbb5fb1c0c,1
a701981070,0
c73b9eeb42,1
23be8fa1e4,0
6b6bab8eeb,0
cf327b97c1,0
3f393f099b,0
5f7b515a12,0
c249f4324e,1
19ccb910a0,0
aaa3bd83e6,0
f3744da584,1
d79ef0f5bc,1
7de0e05b01,0
92297aeee0,1
d010195548,1
ef6284d134,1
dadde60706,0
5033101a13,1
17a01927fb,1
f081822ca1,1
fda01d33cb,1
6c9ce7a96f,1
1a714a1eec,1
05e9b8d77d,0
5369340e4a,1
62f7089840,0
d90cecfcc9,1
6904a81a62,1
fca7f1d35b,1
cfe79a338c,0
7b7b042a81,0
2d7e43115f,1
3972cf5242,1
9e079e2f1a,0
ae6a0ac187,0
88e227fd7b,0
0d3bba5535,1
364911fd9c,0
3ac43777dc,0
555c57260b,1
45911a7c9c,1
f8c746c50d,1
162d23082e,1
94779bf4b2,0
832e975c62,0
8cb1b7c905,1
5262bd763f,0
1407154f71,0
dda61603c4,1
583e81e164,0
d53cc64549,1
06cf488029,0
10eddfb9e5,0
ffcf67fbc1,0
77df6ea27d,1
f2b45d9c03,0
c9c941d8d2,0
59c5baeac4,0
c0a79f08ae,0
df46f256fa,1
02df289afb,1
42bb6a7248,1
b0043ec8e4,1
0caf8af3d8,1
2d245da690,1
6a2cdf42bb,0
2af8f91508,1
b39021ced5,0
a227ab6506,1
34a9cd6c15,0
7a4a7941c6,0
c71ae9a971,0
1f3219ec6b,0
2a9d789e0f,1
864f131c83,1
1b2b7ed23a,0
8a83970f35,1
92bf2429e5,0
82b9170d65,0
41971ef63f,0
bae0397f33,0
7870dd9b10,1
d170b5ce6e,1
fd7cc16fbe,1
9c529d6112,1
fbe51977b3,1
233257d743,0
e47e7eebcd,0
36ab0021ee,1
0a59df7628,0
aa06fe89af,0
4b24272a9a,1
76da6e9697,0
b0495cd566,0
ca1f372a33,0
b3ab60cc41,0
59d3d46ed0,0
87a395a1ef,1
fc6d9b3d9f,0
31aec96a48,1
249883961b,0
5992aed8e8,0
b0e2b220d2,1
34c98c7599,0
3d2cc78df3,0
0e65a96f94,0
430d8a1d5f,1
946adc7c23,0
186ded2e72,0
2e1e4b9285,1
760f3c8d36,0
5c7e01faaf,0
70615ddbaf,0
ac53687f3c,1
a184e03343,0
db855eff26,1
5ed666a1ec,1
c2cb5aa305,0
a44667fc72,0
858f11b164,1
2bfe99fb6b,1
b2fda3d6b0,0
d5ba44efbc,0
bdeece2683,1
6c3d552fd0,0
5858ccd256,1
b24c154258,1
f542b0eb34,0
af9be333fe,0
14d1417d78,1
daab8882b8,0
1d333ba5db,0
91f9f981e1,1
dd13b69373,1
7e1298df74,0
8d91bac945,1
eb0eb4bc9d,1
d4f3db84cd,1
b21eb561df,1
4c01bb5aea,1
9ce17136cd,0
1640579b83,0
23ac228366,0
2ac192ef1e,0
2d424f949f,0
ef74244d77,0
9b5f28957f,1
9ca22aec1e,1
2789014ec9,0
3b8bdf6522,0
a2321bd299,1
ab4639f4ec,0
503301a897,0
3824427542,1
884018bb67,1
43034a1407,0
64c282c67e,1
d71c57ee2e,1
751320c8ab,0
35f9dd0423,0
f0216929f8,0
0169dc4de1,1
fb614e6878,0
0411819203,0
a2c960fab9,0
0203b825bc,0
57e7c20990,1
0795027053,1
110c30e6fd,1
0263cf446e,0
3c0d376b0d,0
68ce09b436,1
014faf4bf9,0
1023d735f0,0
dbfd2ee012,0
064a0231c4,1
003fbd12fc,1
0594510bd7,1
3bc7e339d2,1
e7087d46b6,0
1bdfb44935,1
a9bb180b5d,0
169898f6e7,1
1b04a1d8f4,1
be02a4d465,1
4e904d1a92,1
9da491ddb9,1
1d37eeca36,1
341431ae5f,0
0ca1b431a7,1
db922a970b,1
bbee946d9a,0
27d48bac1d,0
94fa4766ec,1
90e0df0369,0
10096e6bb0,1
fbc7f61fc5,1
03d3f78cf7,0
68388c00b1,0
33addec99d,0
a616551fa2,1
99f1a9c675,1
357b847eaa,0
d9ae155d26,1
9a7cb96e12,1
b34e929ca8,0
b4c198fa1e,0
63efa0bd81,1
1b9bbd7336,0
2272d47186,1
a81dff0225,0
c7fee89f13,0
f4c7a0c183,0
434749b3c9,1
67ae231351,1
f04eff2fdb,1
b5ab95d930,1
61b47fcd7e,1
8c2a20cf83,0
db676b3930,0
f7ac9b5994,0
ae9ef1d98d,1
c959d63640,0
095a211b3e,0
64675fd7a8,1
bdc9ccd491,0
005f7f67bd,1
703e8388b1,1
6d652483b3,0
c937733a82,1
58a73e79a0,0
948b767a1b,1
b211c1248a,0
4722d1817a,0
8f5ea1f145,0
8c68c006df,0
2524863f72,1
a7525bd544,1
203f4ba54c,0
762d28a604,1
75b8a2abba,0
4cf365cdf0,1
522e9dd11e,1
78be0c8d0e,1
95e0fbb501,1
1d99bb8270,1
71247ecd43,0
ba69864c58,0
657d9e84a8,0
a9825f02d0,0
869a80be36,0
68f2553cf0,0
a81074e403,0
13ba686e63,1
5065aa8315,0
9e6d3001cb,1
200bb92b19,1
32b8faf36c,0
61d59868a8,1
629f12adef,0
77bdbda51d,1
ca7ceb2493,0
32c6c4ea51,0
7c1ae9aa81,0
880b6e5170,0
fa66091943,0
77fe8a6642,1
347ef87686,1
1c2be73c7f,1
39770db7c7,0
7b5ffb87e4,1
d6f2409902,1
337c465936,1
c106fa4479,1
d52a7210cd,0
198e0635eb,1
b2fbee384f,1
9be0aa8c36,1
710bdc4699,0
90101f7c6b,1
e45c6fd265,1
65e8635f25,0
080e7ce88e,0
4754eb7497,0
2fbbf2d0f0,1
47b0279a77,1
9607f697ca,1
a6f936125a,0
cc2d3d39db,1
c7e84d18d3,0
c52f860e0c,0
c0164cd1c8,0
31592a94cc,1
05d1e90404,1
87d725188f,1
4ea882672c,0
7ab3f1561b,0
803773b9b8,0
84f123bcef,0
08a524ce24,1
b3a50f927f,0
f627b3c937,0
89b75d336a,1
ad8bad311c,0
1680e56396,0
35706eff3f,0
090b5368d9,1
310292c1f7,0
16f6797b59,1
d7c7194ef9,0
245d748228,0
7228a6c0bd,0
c741ee13c4,1
2ffc84d17a,1
42cd135dfe,0
d471bbca42,1
7858e784c3,1
4b3ba00551,0
b431227382,0
a035be1033,1
9a13eceb38,1
c4c7f8fe69,0
7d68389c99,1
deaa80f5f1,1
b02985c640,1
03353334b6,1
6b613ac7c1,1
f186e2ed8e,0
b797ce1acd,0
3b1a064521,1
3f4ab25d9b,1
60e374a776,0
87375cce25,0
7a655315a8,0
3e8dfae507,0
6744281e8a,1
6e80aaab2a,1
592e75a234,0
0972e327c4,1
bd8014e1ab,0
eea9c35229,0
2cbc8af1e1,0
cf6a66cf9b,1
ecd0b67131,1
d4d4fa301f,1
f9bb9ba4de,1
24f86d548d,0
17c0c9efde,1
1e800ee229,1
0aceaf9e83,0
815bf4478d,1
6da97925d5,1
2517aa258e,0
b53dcf83fd,0
797f5419f1,1
ae2c8e1570,0
3c03ae2788,0
4349eb49cb,1
a6b9062dcc,0
cfeae58aee,0
bb0b886622,1
08d514da0e,1
bc464a1157,1
67f2b57eb9,1
c3a12f1d2d,1
87eccfa386,0
11d05252e6,0
b7c9ab2bdb,0
bec5891cc8,1
cd9c02035c,0
2776eb9964,0
d39cf38341,0
4dfde164e6,0
0309fcfd81,1
66598d4b11,1
dbb42588d0,1
d484a5f8fa,0
9b6df23b10,1
17bf7fbedc,0
ad50a737b0,1
7f8fb1851d,1
5411e4c25d,1
870de14c95,0
4430c6b042,0
f44bec11f6,0
a8c2591ac9,0
951220d2f7,1
63e332ec4a,1
e9c678467b,0
266f070ebc,1
d70d7b4b28,0
5c0f06f20b,0
b3bedda3fe,0
6cc21574a0,0
78bd8696bd,0
853c049895,1
e6c8e1ed04,0
ccb5e11cd7,0
783187e8a8,0
1ae5c5c8b4,1
2512e090e1,0
418179a356,0
9d7efbc5bf,1
5dbd9ee376,0
e6a34cc0a4,0
04e54cf249,1
e1fe282835,0
67995885f8,1
b7f1ef54fd,1
a6e0ed7da4,1
d5002ca8bb,1
4af79f0dae,1
f610602294,0
50932c6cd5,0
baa3080111,0
be7565727c,1
574da89332,1
e7fca9959e,0
eaa382438c,1
c8f5468317,1
3f587ad5bb,0
4902b25cfa,0
bcf6e343fc,1
0f0bc55308,0
670b90341c,1
03e34eff56,0
9a23de0d31,1
a3c19b0494,1
1283e9c0a6,0
5ba095342a,0
32502fda34,0
c71cc325ce,0
ee126ce6ef,0
c4d92fbae1,0
5e24ae1d71,0
270f173ff0,1
de57ece47f,0
0e564147fe,0
4edc02b8cd,1
08fc2b5543,1
0ee45f1841,1
1e58a3bedc,0
d18ad9b9ee,0
5073489516,1
fd67ce1737,1
818d5f7cc0,0
cf0248cd9d,0
9e8d8db95d,0
3cf4d00727,0
a580aaf1c9,0
61e9515f73,0
1dce61158e,1
dd35d602a3,0
306b0bf8f8,0
f35d83dde8,0
93ba6d725c,0
849291631c,0
d42eff3478,1
8f10aa8a9d,1
c424dc1044,1
a81f286a72,1
2fa7273a62,1
195cea059a,0
0e0692293c,1
18d6801430,0
80a5bc92df,1
d38f15114c,0
b5f1837beb,0
52a7344851,1
a712be39c2,1
7966cbf325,1
f4d9a54b7e,1
46bd7c1838,1
35e78d7ee4,1
1dfe1df512,1
453681eeb5,1
14e9ac726d,1
10087ab674,0
a18e334ff6,0
2566535ea4,1
cfd5b28624,1
49e199a8ea,0
8e67539e75,1
5cb6283d35,1
9214cd9390,1
d8d90cd582,0
5c5e4e2c5a,1
bd299f5448,0
e88770bdc5,0
cc46391ea3,1
f708656fa4,1
a82ad8b6d7,1
17a251ed28,1
daaf71cf6d,1
bc247c4f63,0
14f767c5e9,1
0325823a1e,1
bf7282ceac,1
3f4bcbaf6c,1
9544aab553,1
204db66294,1
ef854ce923,1
0d2abf5966,1
2f174a9b1d,0
32a69cb9c9,0
962ecd698f,1
e67109cb49,0
c52db4cc9d,1
cc22361882,0
594e7c70dd,1
87fd733962,0
c3f96428b5,0
461cf13540,1
168127e2a4,0
b41f94f9cf,1
614edb6009,1
10bc3e8669,0
e4f62b368a,1
a1333af646,1
6566c8789e,1
e41617be94,1
a583dcf24e,1
9d703f8d86,1
e5bb48e2d5,1
d20ca8f07d,0
8ba35d97b7,1
4e4779a301,0
1594d383dd,0
a47e7fde68,0
af4f0bfeca,1
2e65f33b48,0
278f6c8ea3,1
8b9f4f92ca,1
8efa57adfb,0
295760552c,1
0926ff0a55,0
4f6a2a9fb9,0
e6118e783d,1
14b49d0dcb,0
11fadb2ebe,0
3416f8f754,1
206bf22acf,0
3e85bc3fa4,1
7e3df608fe,1
8f531aa388,0
9275b90dc8,1
cb1cac2265,0
362ce203d0,0
19d8fa63e2,0
38850c5938,1
3e5b5688ec,0
03721db053,0
a5bf74fe32,1
968506d1ba,1
35befb6204,1
7df74df4ae,0
0e1b030d86,1
973d919cab,1
1df555181a,1
61538d9894,1
9aa980a4cd,1
7c2cab444b,1
47ec3cc31b,1
b7c7c03c66,0
46ed7348ba,0
9c1f74d6fc,0
9c031c8916,0
1f8e64c459,0
7b65da7abc,0
af44744a57,1
8cf84af0ed,0
ce6b205c0e,1
56bb39d00d,1
e7924c80d5,1
42c567a86f,1
31b88cd3da,0
b8ca0296f9,0
b0597ebf6f,1
13a3221e65,1
8cef2eab13,1
9c74b43984,1
17b578ff28,0
7858b11f26,1
b886285c63,0
c28592d22f,1
9733f99e40,1
1459e9ead4,1
cbe1231e23,1
f9fb4bd3af,1
29f8e9cb13,1
61faf29f01,1
af69e68bb8,0
ef7a6456a0,1
3c67ba8432,1
12bc180a10,0
65d152db15,0
4f27c071b0,1
82055084c5,1
4ef81739e8,0
3c3b44bb42,1
ef47b535a8,0
0e230c0317,1
ce03d4e72e,1
417a4f16e7,1
2dcc7cb796,1
d3498f2b86,1
5429fb2e3a,1
1ce283c24c,1
af923b285e,0
bdef878abf,0
f7a897222d,1
e54e86c3e4,0
ec61dc0c65,0
d593903310,1
d4d3be2ce1,1
d002a0db48,1
fa6a0ac4ed,1
6518662f4d,0
5c9b8f6751,0
2d02add1a0,1
aea0438965,0
fb4b82101a,0
6f64445a14,1
af4615c92c,1
620faee751,0
d0ddd48b09,0
41a6054a94,1
299afaaf63,0
801b418df0,1
ce0dc2113d,0
1b665b7ee3,1
3c910263cc,1
beca33dd0c,0
4342b001b0,1
13b76a103a,1
b226dbb0aa,1
ae1163e4ca,1
2b5a9c8b50,1
9086ff562f,1
d0a256c45e,1
164c4b8ae7,0
979bf460d4,1
b992235305,1
a083ee3cd3,1
d19ec77c01,1
0989958fcd,0
3ae7f9f804,0
7222b946cf,0
97f60093fe,0
ddb2915ea4,1
48fea4cc6c,0
a703d74a31,0
719be6ed90,1
af3d1ca0f7,0
970fdb1f4e,1
320dd697d0,1
a7529ef24c,0
bae46ced2d,0
6d68adafc2,1
79759af623,0
acb4faf4bf,1
c043cbcb10,1
96a973330e,0
c4e37c8338,1
dcd1bf303e,0
7e477b6e77,0
1bb54b43af,1
223b605a49,0
2b12dfe070,0
b942995429,0
e892f7714a,1
017a86141b,0
b50c0212db,0
b4a440237d,0
d1686b0374,1
c7b17d15fb,0
bbba23b05e,0
d0d932e8dc,1
cc1bc81af7,0
89f8d162a3,1
0e7501d3d1,1
a280d6095d,0
988361ec3f,0
4e8143767b,1
0eeaddb226,1
eb3f58672c,1
fd5878f69f,1
4087059359,1
d41be0af78,1
bf1853a7be,0
e329470e2e,1
cded9aa6f7,1
9a109bf30e,1
2c96ac415e,0
9910e9b8ef,0
466976027b,0
7f0be01204,1
484a50ada8,1
8c84ed4fcf,0
9a944e56d7,1
8b30bfdc14,1
8455f1ea36,0
a6e9962556,1
415d16922a,1
96509bc6e6,1
67de6bcdf6,1
1dac2b90bb,1
2e5fc72cab,0
2d23d6c440,0
46fc2f4a33,1
d4d30cba4a,0
c1a44527ab,1
eca1cb1845,0
e37256e7e4,1
90147f4f51,1
65e9d5dbe0,0
e0f029dfd4,0
0d3cebc4eb,0
26b35d023a,0
00cf418e7e,0
89dacd06c3,1
7f918db103,1
40df525627,0
01d23b47e8,0
5afe7a2858,1
2243ac0556,0
e7ff4ca0de,1
e763986ed2,0
4f4036b88a,0
2c081158a0,1
7ddce8b922,1
830f57ba92,1
0cd8f16529,1
699c3b6bb3,1
ce39ca1235,1
805dc5b0e0,0
d85e72a5f1,0
37537d6316,1
464a96f5fd,0
19250fc617,1
4c44a8f72f,0
a445cd3ffe,1
9bcabaeda3,1
e2984a6207,1
cf6b7141e2,1
b684b39675,1
c062080b12,0
1f7afee527,0
a0fefda98c,0
861cba2fe1,0
ece13998ef,1
1bed06ebbe,0
5df03dc442,0
2f883ca891,0
28cd2c4457,0
96db76ce7b,1
78698cc578,0
074e53f955,1
620490a1e2,0
6f6b1c1fa5,1
7695f46d67,0
cf3d3e6b23,0
7f3c50085a,1
103eb470a4,1
5cf0c45ffc,1
f882091a62,0
f3b5a575f7,0
c952ed8f51,1
bf948f1bef,0
fd6bcaf273,1
edadddc730,1
aceb94a8f3,1
5af9065335,1
8ff2cf3547,0
d5163a6e9f,1
9fe1e83c2c,1
73e9b64bbd,1
0376afb69e,1
db3ac7ede0,1
1a18926236,0
8e297f62c5,0
7128b30f1c,0
9ef918984a,0
237ad8f577,1
12e0f57a4d,1
6c4ceed383,0
75f5904d73,1
a4354841b0,1
ab0e8d5113,0
347743fc4a,1
35f87fe65c,0
ef200ffbff,0
da6a830866,1
818c3616ec,1
69a2cdb74e,0
c957cc3dab,1
b63fdbc1c4,1
4acff642a7,0
902d08dfce,0
08aaba68d3,0
bfe6585e21,0
18d4f5142a,1
ee5dbd549c,0
eb3caacbe5,1
e308cdfbaf,1
aa19cda9dc,1
6710944a32,0
6a9203c966,0
929cef3083,0
30533d9778,1
f07b60c576,0
02118d48f0,1
f89b2356bd,0
58a67fb9cc,0
7f724ad789,1
65da2620d4,0
b21ee55b08,1
c705f93085,0
0308d1fcf3,1
b0e25b5402,1
0b8a3ffa1b,0
603b9663e2,0
634b745489,0
b3199bd585,0
c5dbba631d,0
19a08f029a,0
bd4e34c654,1
30fbb7339c,1
ae06940732,0
d315489e9e,1
6b20c4afcd,1
a6e4deb2a0,0
6789ea2d2c,0
6565159c70,1
06a8428b75,1
4e8d692711,0
2247cb95fc,1
df3a9ea57e,0
b45295e760,1
30f4eabec4,0
d1cabf3089,1
12bacf566f,1
4eedaba729,1
fdabc562df,0
542c4360ca,0
23469ef041,0
57661f6333,1
faabaed61e,1
57d413c6f6,1
d218f8b568,1
0781fec45a,0
e19d4b8730,0
70c62f73fd,0
fe4cc3f035,1
a2740b1aba,1
867557dede,1
cc6131ba00,1
74bb381a6d,0
cbe0ff5613,0
820012bed2,1
4d5434e2b1,0
2ad2f5e36f,1
aacef0fb0f,1
39a1f728bc,1
76922fcfae,1
92f3fe2955,0
f9787579b8,0
8a3f41ce3e,0
c3ab8ea407,1
a6e3a3f6b4,0
23eeed7b8a,1
95fc01d272,0
f52921ec75,0
987500270f,0
7e9b253661,0
e5714fe03e,0
3d968a4928,1
0aa42c3125,1
83d92aca93,1
b430c71012,0
19006b8202,1
fa37b9a2e0,0
75236016e7,0
324f75da39,0
888f739fff,0
c4e1d9f0c0,1
21cfc97145,1
e159f1926f,1
6f8c0dcad8,0
4c2427eb38,1
7fd1fa14d6,1
91ef0fa8f7,0
b69d1cf980,1
435c09646a,1
5da9b40b29,1
b928dc9784,1
b72249cec2,0
15d6870e91,0
1dbcad0336,1
5f096212de,1
89eba8649a,0
72a44c9246,0
5d6ddb01d4,0
e56e5f8e1b,1
bb11ef78d7,0
d136e748ed,0
cddf7f6427,1
2f3003a4e9,0
52a8413afa,1
ccd4196ba2,0
39f37835f9,0
aa15428e60,0
a69d7886bc,1
499ccf76c4,1
4042c5c75d,1
bff5b26369,1
ff61939beb,0
f8ce0d6d4f,0
c11d84e126,0
40ca677043,0
67b89ebff3,0
273be4fa91,1
84f5466454,1
b57abf22f8,0
115c618285,1
b1835de6b7,0
1cc752113f,1
f742346e7e,1
d66c41cdd0,0
d0baebbb12,0
6c69409444,0
5280358777,0
ab17b9c941,1
3914dc05f6,0
9c2d4d08a1,1
02bdf91b42,0
232f87954b,1
f99d6ccebe,1
ec7560d962,1
ae3531d987,1
32c88c3bb0,1
272301325e,0
a340c2e65b,0
3832ea6c57,1
9692806466,1
b7ae0a9e4d,1
6bb425f9b5,0
a827230579,1
6251983649,1
956fe63c53,1
1d625af583,0
4647db7611,1
2510508a03,1
1c27b4906f,0
935c85ed8f,0
187b8215ec,0
75afc7ccf5,1
db3527fa0b,0
8565643911,0
5347fa0bbc,0
0f971a471c,0
4f14029924,0
46aba28f30,0
eb64d0ccf3,1
fb1bb88a53,0
4f0a16d656,1
f200115e71,1
8376a98c51,1
4ae159d1fd,1
ccf5f60588,0
c24dcc0574,1
f156201887,1
60ca54a569,1
7f053b0396,1
1bc907eebc,1
2ab1690073,1
e6c4b18b1c,1
86b43585d6,1
78dd0bde05,1
f682a045a4,0
f572d9810e,0
54939159a9,0
670358a19a,0
12b9c72740,0
76766ae89f,1
19f6be1467,0
767187b21f,0
27f5d6f8a0,1
3206c44e1e,1
c2dce62df6,1
57e31fc288,0
0bc91c27b8,1
b2aff1cd49,1
caeeed2dfd,0
4fbc15cb9c,0
9a8f60d849,0
bb7a7059cf,0
5133d6a6b6,0
57a09afec0,0
b94a8c0d47,0
d706da7160,0
b749c7828f,1
980addff09,1
5f6c41c9da,1
16df4508d8,0
ab1d961d19,1
86446d80f0,1
f4523ef10d,0
4b2dc1f81f,1
1ea2ef2f53,1
5a3f4fbb67,1
db98e78900,0
3490e14d55,0
1ee4f1fc36,0
ce75598bd2,0
7d3a49cd87,1
94a1de861e,0
c048a859df,1
d553095c2c,0
e0acf0dce1,0
98cdb59c6b,1
0dda9bba67,0
0c45d15f86,1
7eb52af6c5,0
11f159e955,1
487b29abfe,0
48c49ad1e0,1
01341aa76c,0
f09261f95f,1
a8a71841d3,1
740ff1e1eb,0
69d8b11521,1
a88b92e029,0
aa960bd034,1
1c7af73645,1
ac8ddb2cbd,1
e70279fd01,1
e4a1990ee4,1
4ad9389bb4,1
062af509db,1
b3843f6aa4,1
a285368252,0
2d5c363773,0
8758e6b56f,1
f824746eb3,0
f9ec485c43,0
23269cb6c7,1
d940a84312,0
bb3a91bd0c,1
50ef32a519,0
e23dc84c88,0
34f3e40e32,0
e13c9e4ba9,0
b8eb84f7e1,1
eb9b58b7df,0
2357b6a5d6,1
afa066433e,1
1ffb1c8744,1
1db0210898,0
f5a3754820,0
60ea263888,0
76df2f8eed,0
10ee33c8e0,1
0f194f40bd,1
a174d3c4f8,0
0fb8946a3e,0
f9d5348027,1
a7d184f4cf,0
a609458c24,1
f9a7a87636,1
709ff84d9b,1
3c94ff7b00,1
cceb0e0579,0
918ead5e69,1
5635151017,1
792b8967fc,0
a866c4504a,0
ad92fce17f,1
093242855b,0
404f9b8e29,0
aa0d3c0eca,0
200175463e,0
6fab4f09ac,1
a892e644d1,1
c12e7ce190,1
23c0ea91b4,1
a40ec5a2e7,0
bc0607a9d8,0
0ec1bf7e9a,1
ebfbb1f9f8,1
3ea5b05388,0
d2d9cf4cd5,0
c43d92a8d8,1
dcad3362d2,0
d7433724f2,0
9c760f2bb2,1
02d3988e2a,1
04b76ad4a5,1
3278bdf17e,0
e118e57177,0
9dfa3a6c85,1
ca7e16457b,1
dc0af2e12a,0
e9fe203002,1
2f5c9aafdd,0
7c421b1cdc,0
89996792c1,0
119bc66c93,1
c916d79535,1
174a954ced,0
5f04f08450,1
58249e74fa,0
98d406602f,1
f87d9cf4dd,0
1afadcf32f,1
ffd1912c29,0
14bde89929,0
112b90cfc2,1
bbc4422b91,0
370bd81b73,1
7e68783f13,1
2d52a20c4f,1
70908e3fa0,0
d635601e53,1
948e14021e,1
7386bf83b6,0
e3c4c60213,0
99fadf9ae7,0
1dc542a337,1
a3caeacaa8,0
7c0d2e21d7,0
96e0eb4f74,0
f1eac089b3,1
4488c43bd1,0
5318dbabc7,0
fe21c81e3d,0
cc5e711b6e,0
7ed306f431,1
1a98961ee7,0
e01b103994,0
bc070594a9,0
395a9af75f,1
8286c3d8bb,1
959e555979,0
77b9f3f09e,0
e833dbf6c6,1
7057b3f49e,1
cc75d63a63,0
c565fff86f,0
21ba4cd218,1
259aea383e,1
3a22b2ef6e,1
d2a30c1274,0
8c7f501a98,1
f31bdf342f,0
c7d2bf46fa,0
ec241075a0,1
de63ca66ed,1
b9c20bc42b,0
52176d181d,1
5f3c5c0fd2,1
76ee2d7b06,0
b7f895e9ed,1
c5b201c95b,0
6b85eade04,0
e2dd214577,0
c0a5875fe3,1
dd56e25f48,1
9412a217ee,0
b106ee672b,0
520b43d999,1
79fa1f724b,1
09b159becd,0
ca54a8695d,0
270e6f25b1,0
e24c2d366b,1
4bd7579c1c,1
16ae1f4b37,0
72002f70cf,1
f77987d5d1,0
e11ce8a2a6,0
bab370efbe,0
0271093b90,0
dd35b25d8f,0
cea74c2354,1
c686158557,0
b1af84fe3c,0
f2a5d7753f,1
4233ab50f1,1
31474c3daf,0
875e2a86fb,1
bb6042edf5,1
6306b4c72c,0
ee50eb442b,1
c83aea07e5,1
29e4d71a0f,1
b57686f862,0
f5c5bfffd3,0
055634fa39,1
dfcd61a453,1
e0166d987c,0
1fc76d933d,0
11433efc60,0
36361523ce,1
b3549d3fa4,0
afa01b4e1b,1
c5eac4989a,1
6690ea0c3d,1
144eb2e184,1
573ffe40a8,0
6cf70f5041,0
a24074174b,1
5c620f6abf,1
9777075c93,1
f0cde74989,0
78f1d4b707,1
1d4e106df9,0
60de51c018,1
95112cbe12,1
79c60ea13c,1
b8ef9d488a,0
3424f7bdf9,1
4a66850d0e,0
8a26b69a76,1
fb00cd4ff5,1
90fecfff73,1
ebfbd52820,1
ba756365f6,1
9aa33e9794,1
20bf8fb738,1
26f4d6d27e,1
741bc16ae9,1
7c089afcfe,0
221d096261,1
02a3f2b569,1
adad89ff63,1
adc8e37b8e,1
6a34c0ad17,0
02968e9b07,1
cd4da650d9,0
1a012c2dc0,0
512f23e7d0,0
ea15e54fd5,1
69a6d1d82a,1
e2da632e71,1
97dce93d63,1
93128a3b55,1
d74f09cbea,0
7a80b7c3a1,1
315408bb5e,1
543f008772,0
ebba833acf,1
6f3dd334cb,1
68512bb42c,0
cfe76c8226,1
ffb854e6c5,1
b24e40ad8f,1
f2ad3afd11,1
d23f9bf24e,1
60226f58ff,0
c404d55db2,1
ac55b4ccf2,1
a50e19ed9a,0
799175421f,1
0f708e4521,0
a4c642e357,0
3f2006becf,0
